stop_id;stop_name
U12314Z2;Senetářov, MŠ
U12382Z81;Blansko, Písečná
U15564Z1;Nový Přerov
U16548Z2;Čejkovice, kovárna
U12301Z2;Kotvrdovice, horní konec
U12342Z81;Blansko, aut. st.
U15563Z2;Novosedly, železniční stanice
U15621Z1;Velké Bílovice, kovárna
U12303Z2;Kotvrdovice, žleb
U12370Z81;Blansko, pošta
U15561Z3;Novosedly
U15620Z4;Velké Bílovice, autobusové nádraží
U12307Z2;Kotvrdovice, rozcestí Krasová
U12375Z81;Blansko, Náměstí Míru
U12317Z5;Jedovnice, garáže ČAD
U15624Z2;Velké Bílovice, ZD
U12317Z2;Jedovnice, garáže ČAD
U12385Z82;Blansko, Poliklinika
U12320Z2;Jedovnice, Újezd
U15618Z1;Podivín, Bratislavská
U12318Z2;Jedovnice, náměstí
U12391Z81;Blansko, Seifertova
U12319Z2;Jedovnice, pila
U15614Z2;Podivín, Besední dům
U12316Z2;Jedovnice, Chaloupky
U12373Z81;Blansko, Bezručova
U12220Z2;Křtiny, hájovna Na lukách
U15619Z51;Podivín, železniční stanice
U12334Z2;Rudice, rozcestí 2.0
U12221Z2;Křtiny, Dělnická čtvrť
U12397Z81;Blansko, ul. 9. května
U15619Z2;Podivín, železniční stanice
U12365Z2;Blansko, Lažánky, škola
U12384Z81;Blansko, Podlesí
U12221Z1;Křtiny, Dělnická čtvrť
U15614Z3;Podivín, Besední dům
U12367Z2;Blansko, Lažánky
U12220Z1;Křtiny, hájovna Na lukách
U15618Z2;Podivín, Bratislavská
U12363Z2;Blansko, Lažánky, kamnárna
U12390Z81;Blansko, Sadová
U12319Z1;Jedovnice, pila
U15624Z1;Velké Bílovice, ZD
U12364Z2;Blansko, Lažánky, Márovky
U12356Z81;Blansko, Dvorská
U12320Z1;Jedovnice, Újezd
U15620Z3;Velké Bílovice, autobusové nádraží
U12360Z91;Blansko, hřbitov
U12353Z2;Blansko, ČKD Orlík
U1157Z2;Horníkova
U15621Z2;Velké Bílovice, kovárna
U12344Z81;Blansko, Čelakovského
U12349Z2;Blansko, ČKD nová hala
U1157Z1;Horníkova
U16548Z1;Čejkovice, kovárna
U12368Z81;Blansko, Mánesova
U12108Z4;Ochoz u Brna, restaurace U Votrubů
U16549Z2;Čejkovice, u kostela
U12337Z81;Blansko, Kaufland
U12202Z2;Babice nad Svitavou, horní zastávka
U15619Z1;Podivín, železniční stanice
U12337Z82;Blansko, Kaufland
U12201Z2;Babice nad Svitavou, dolní zastávka
U15614Z1;Podivín, Besední dům
U12393Z81;Blansko, Supermarket Albert
U12121Z2;Kanice, škola
U15615Z1;Podivín, Fruta
U12393Z82;Blansko, Supermarket Albert
U12118Z2;Kanice
U15722Z1;Lednice, náměstí
U12342Z87;Blansko, aut. st.
U12120Z2;Kanice, koupaliště
U15722Z3;Lednice, náměstí
U12362Z81;Blansko, Klepačov, spodní část
U12123Z2;Řícmanice, u lomu
U15721Z2;Lednice, hospodářské družstvo
U12350Z82;Blansko, Klepačov, U kapličky
U15725Z2;Lednice, skleníky
U12122Z2;Řícmanice
U15724Z2;Lednice, Nejdek, rozcestí
U12361Z81;Blansko, Klepačov, točna
U12125Z2;Řícmanice, Na Štukách
U15600Z1;Bulhary, cihelna
U12361Z82;Blansko, Klepačov, točna
U12124Z2;Řícmanice, u skály
U15602Z1;Bulhary, školka
U12350Z81;Blansko, Klepačov, U kapličky
U12113Z2;Bílovice nad Svitavou, UP závody
U15601Z1;Bulhary, střed
U12362Z82;Blansko, Klepačov, spodní část
U12115Z2;Bílovice nad Svitavou, u kapličky
U15603Z1;Bulhary, u sadu
U12372Z81;Blansko, Masarykova
U12158Z1;Bílovice nad Svitavou, žel. stanice
U15604Z1;Milovice, hájenka
U12342Z86;Blansko, aut. st.
U12158Z2;Bílovice nad Svitavou, žel. stanice
U15605Z3;Milovice, restaurace
U12357Z82;Blansko, Erbenova, škola
U12115Z1;Bílovice nad Svitavou, u kapličky
U15605Z1;Milovice, restaurace
U12392Z81;Blansko, Sever
U12113Z1;Bílovice nad Svitavou, UP závody
U15711Z1;Mikulov, v lese
U12346Z82;Blansko, Češkovice
U12124Z1;Řícmanice, u skály
U15791Z1;Mikulov, Bezručova
U12345Z82;Blansko, Češkovice, chatová oblast
U12125Z1;Řícmanice, Na Štukách
U15796Z1;Mikulov, Hliniště
U12378Z82;Blansko, Obůrka
U12122Z1;Řícmanice
U15797Z1;Mikulov, Gagarinova
U12395Z82;Blansko, Těchov, MŠ
U12123Z1;Řícmanice, u lomu
U15427Z5;Pasohlávky, rozcestí Ivaň
U12394Z81;Blansko, Těchov
U12120Z1;Kanice, koupaliště
U15310Z2;Ivaň
U15311Z2;Ivaň, hájenka Plaček
U15307Z51;Vranovice, žel.st.
U15307Z1;Vranovice, žel.st.
U15311Z1;Ivaň, hájenka Plaček
U15310Z1;Ivaň
U15714Z2;Mikulov, železniční stanice
U15709Z4;Mikulov, u parku
U15710Z2;Mikulov, u pošty
U15707Z2;Mikulov, Pavlovská
U15791Z2;Mikulov, Bezručova
U15711Z2;Mikulov, v lese
U15605Z2;Milovice, restaurace
U15605Z4;Milovice, restaurace
U15604Z2;Milovice, hájenka
U15603Z2;Bulhary, u sadu
U12394Z82;Blansko, Těchov
U12118Z3;Kanice
U12395Z81;Blansko, Těchov, MŠ
U12378Z81;Blansko, Obůrka
U12111Z2;Ochoz u Brna, obecní úřad
U12345Z81;Blansko, Češkovice, chatová oblast
U12346Z81;Blansko, Češkovice
U12107Z1;Ochoz u Brna, příhon
U12360Z82;Blansko, hřbitov
U12104Z1;Ochoz u Brna, kamenolom
U12357Z81;Blansko, Erbenova, škola
U12358Z82;Blansko, Horní Lhota
U12105Z1;Ochoz u Brna, myslivna pod Hádkem
U12358Z81;Blansko, Horní Lhota
U17202Z1;Hostěnice, chaty
U12338Z82;Blansko, průmyslová zóna
U17204Z2;Hostěnice, obecní úřad
U17204Z1;Hostěnice, obecní úřad
U12371Z82;Blansko, Metra 2, čerpací stanice
U17202Z2;Hostěnice, chaty
U12105Z2;Ochoz u Brna, myslivna pod Hádkem
U12339Z82;Blansko, Svitavská
U12104Z2;Ochoz u Brna, kamenolom
U12342Z89;Blansko, aut. st.
U12107Z2;Ochoz u Brna, příhon
U12342Z85;Blansko, aut. st.
U12118Z1;Kanice
U12339Z81;Blansko, Svitavská
U12121Z1;Kanice, škola
U12386Z81;Blansko, Poříčí
U12201Z1;Babice nad Svitavou, dolní zastávka
U12371Z81;Blansko, Metra 2, čerpací stanice
U12202Z1;Babice nad Svitavou, horní zastávka
U12156Z1;Bílovice nad Svitavou, Soběšická
U12338Z81;Blansko, průmyslová zóna
U12157Z1;Bílovice nad Svitavou, Vodárenská
U12342Z88;Blansko, aut. st.
U12154Z1;Bílovice nad Svitavou, hřbitov
U12003Z1;Spešov, horní část
U12159Z1;Bílovice nad Svitavou, Vojanka
U13420Z2;Lomnice, škola
U13420Z1;Lomnice, škola
U12604Z2;Benešov, škola
U12609Z1;Kořenec, hor.zast.
U12608Z1;Kořenec
U12610Z1;Kořenec, točna
U12610Z2;Kořenec, točna
U12608Z2;Kořenec
U12609Z2;Kořenec, hor.zast.
U12342Z15;Blansko, aut. st.
U12526Z1;Lysice, Brněnská
U12524Z52;Lysice, pohostinství
U12524Z9;Lysice, pohostinství
U12526Z2;Lysice, Brněnská
U12633Z5;Boskovice, 17. listopadu
U12635Z14;Boskovice, aut.st.
U12650Z2;Boskovice, nemocnice
U12648Z2;Boskovice, Mladkov
U12680Z2;Svitávka, MŠ
U12681Z1;Svitávka, náměstí
U12682Z2;Svitávka, Podhradí
U12679Z2;Svitávka, bytovky
U12737Z2;Míchov
U12722Z3;Letovice, Podolí
U12753Z2;Vísky
U12754Z2;Vísky, u školy
U12739Z2;Pamětice, samota
U12738Z2;Pamětice
U12825Z2;Vanovice, Drválovice
U12824Z2;Vanovice
U12807Z2;Borotín
U12925Z1;Velké Opatovice, závod
U12919Z7;Velké Opatovice, aut.st.
U12919Z4;Velké Opatovice, aut.st.
U12925Z3;Velké Opatovice, závod
U12807Z1;Borotín
U12824Z1;Vanovice
U12825Z1;Vanovice, Drválovice
U12738Z1;Pamětice
U12739Z1;Pamětice, samota
U12754Z1;Vísky, u školy
U12753Z1;Vísky
U12722Z4;Letovice, Podolí
U12737Z1;Míchov
U12679Z1;Svitávka, bytovky
U12682Z1;Svitávka, Podhradí
U12681Z2;Svitávka, náměstí
U12680Z1;Svitávka, MŠ
U12648Z1;Boskovice, Mladkov
U12635Z34;Boskovice, aut.st.
U12635Z13;Boskovice, aut.st.
U12657Z1;Boskovice, Sušilova ZŠ II
U12652Z1;Boskovice, Podhradí
U12661Z1;Boskovice, v údolí
U12517Z1;Újezd u Boskovic
U12518Z1;Újezd u Boskovic, lom
U12511Z1;Doubravice, žel.st.
U12518Z2;Újezd u Boskovic, lom
U12517Z2;Újezd u Boskovic
U12661Z2;Boskovice, v údolí
U12652Z2;Boskovice, Podhradí
U12646Z2;Boskovice, Lidická
U12655Z2;Boskovice, Sokolská
U12635Z33;Boskovice, aut.st.
U12635Z25;Boskovice, aut.st.
U12649Z2;Boskovice, Mladkov, pekárna
U12676Z11;Skalice nad Svitavou, žel.st.
U12676Z1;Skalice nad Svitavou, žel.st.
U12649Z1;Boskovice, Mladkov, pekárna
U12635Z5;Boskovice, aut.st.
U12642Z1;Boskovice, Komenského
U12633Z3;Boskovice, 17. listopadu
U12633Z2;Boskovice, 17. listopadu
U12635Z11;Boskovice, aut.st.
U12676Z2;Skalice nad Svitavou, žel.st.
U12671Z2;Skalice nad Svitavou, ACHP
U12036Z2;Sebranice, Vaculka
U12669Z2;Sebranice, u pošty
U12668Z2;Sebranice, horní zast.
U12019Z2;Kunštát, Újezd
U12689Z2;Kunštát, kult.dům
U12690Z1;Kunštát, nám.
U12690Z4;Kunštát, nám.
U12689Z1;Kunštát, kult.dům
U12019Z1;Kunštát, Újezd
U12668Z1;Sebranice, horní zast.
U12669Z1;Sebranice, u pošty
U12036Z1;Sebranice, Vaculka
U12037Z1;Sebranice, ALPS
U12671Z1;Skalice nad Svitavou, ACHP
U12635Z31;Boskovice, aut.st.
U12338Z2;Blansko, průmyslová zóna
U12342Z13;Blansko, aut. st.
U12633Z6;Boskovice, 17. listopadu
U12659Z2;Boskovice, školní statek
U12742Z2;Sudice, samota
U12703Z2;Boskovice, Bačov, rozc.0.5
U12744Z2;Sudice, zast.
U12741Z2;Sudice
U12743Z1;Sudice, Semíč
U12844Z1;Rovečné
U12845Z1;Rovečné, rozcestí
U12503Z1;Brumov
U12843Z1;Nyklovice
U12926Z1;Bystré, městský úřad
U12926Z2;Bystré, městský úřad
U12504Z2;Brumov, dolní konec
U12843Z2;Nyklovice
U12505Z3;Brumov, rozcestí 0.5
U12845Z3;Rovečné, rozcestí
U12767Z4;Olešnice, nám.
U12846Z2;Velké Tresné, rozc.
U12524Z5;Lysice, pohostinství
U12766Z2;Olešnice, Lamberk
U12532Z2;Bedřichov
U12021Z1;Makov, hájenka
U12535Z2;Černovice
U12025Z1;Zbraslavec, závod Best
U12027Z2;Tasovice
U12854Z1;Velké Tresné
U12765Z1;Louka, Karlov
U12855Z1;Velké Tresné, závod
U12773Z2;Prosetín, rozcestí
U12854Z12;Velké Tresné
U12760Z11;Křtěnov
U12846Z3;Velké Tresné, rozc.
U12028Z2;Tasovice, rozcestí
U1286Z5;Královo Pole, nádraží
U12635Z24;Boskovice, aut.st.
U14117Z1;Popůvky, Náves
U12828Z1;Velké Opatovice, Bezděčí, rozcestí
U1566Z6;Semilasso
U1683Z3;Tylova
U1167Z1;Hudcova
U1756Z3;Vozovna Medlánky
U1377Z1;Medlánky, škola
U1376Z1;Medlánky
U1457Z1;Olšanského
U1553Z3;Řečkovice
U1812Z1;Žilkova
U1063Z1;Černohorská
U1526Z2;Příjezdová
U1280Z2;Kouty
U1351Z2;Mácova
U13105Z1;Česká, Nádavky
U13101Z1;Česká, Hlavní
U12025Z2;Zbraslavec, závod Best
U13334Z2;Tišnov, železniční stanice
U13333Z1;Tišnov, Trnec
U13209Z1;Drásov, náměstí
U13212Z2;Malhostovice, rozcestí
U13205Z2;Čebín, vápenka
U13202Z4;Čebín, rozcestí
U13130Z2;Kuřim, zámek
U13157Z2;Lelekovice, u kříže
U13151Z2;Lelekovice, náves
U13153Z2;Lelekovice, škola
U13155Z2;Lelekovice, u Hrazdírů
U13109Z2;Česká, železniční stanice
U13103Z2;Česká, křižovatka
U13107Z1;Česká, UP závody
U13121Z3;Kuřim, Díly pod Sv. Jánem
U13133Z1;Kuřim, sokolovna
U13143Z3;Kuřim, železniční stanice
U13129Z2;Kuřim, TE
U13124Z52;Kuřim, Prefa
U13124Z2;Kuřim, Prefa
U13143Z4;Kuřim, železniční stanice
U13130Z1;Kuřim, zámek
U13116Z2;Kuřim, golfové hřiště
U13115Z2;Jinačovice
U13114Z2;Jinačovice, Chaloupky
U13146Z2;Rozdrojovice, Na Březině
U13138Z2;Rozdrojovice, Na dědině
U13139Z1;Rozdrojovice, Obecnice
U13141Z2;Rozdrojovice, rozcestí přehrada
U13140Z2;Rozdrojovice, rekreační středisko
U1689Z2;U Luhu
U1690Z2;U památníku
U12840Z2;Prostřední Poříčí
U12505Z2;Brumov, rozcestí 0.5
U1494Z2;Pod Mniší horou
U1796Z5;Zoologická zahrada
U1796Z8;Zoologická zahrada
U1494Z1;Pod Mniší horou
U1690Z1;U památníku
U1689Z1;U Luhu
U13140Z1;Rozdrojovice, rekreační středisko
U13141Z1;Rozdrojovice, rozcestí přehrada
U13139Z2;Rozdrojovice, Obecnice
U13138Z1;Rozdrojovice, Na dědině
U13146Z1;Rozdrojovice, Na Březině
U13114Z1;Jinačovice, Chaloupky
U13115Z1;Jinačovice
U13115Z4;Jinačovice
U13116Z1;Kuřim, golfové hřiště
U13127Z3;Kuřim, TOS
U13143Z1;Kuřim, železniční stanice
U13136Z1;Moravské Knínice
U13137Z1;Moravské Knínice, Podhájí
U13265Z1;Veverská Bítýška, náměstí
U13345Z1;Lažánky, Holasice, rozcestí
U13344Z1;Lažánky, hotel
U13346Z1;Lažánky
U13347Z1;Lažánky, šachty
U13348Z1;Maršov
U13349Z1;Maršov, Vobůrka
U13343Z1;Braníškov
U13444Z3;Deblín, myslivna
U13447Z2;Deblín, zemědělské družstvo
U13445Z2;Deblín, obecní úřad
U13446Z2;Deblín, Pod cihelnou
U13461Z2;Úsuší, Čížky
U13452Z2;Nelepeč, Žernůvka
U13338Z2;Vohančice, Závist
U13117Z51;Kuřim, škola Jungmannova
U13334Z1;Tišnov, železniční stanice
U12781Z1;Horní Štěpánov
U12764Z3;Louka, Loucký Dvůr
U12827Z1;Velké Opatovice, Bezděčí
U12772Z1;Prosetín
U12828Z2;Velké Opatovice, Bezděčí, rozcestí
U12773Z1;Prosetín, rozcestí
U12817Z1;Letovice, Chlum
U12765Z2;Louka, Karlov
U12829Z1;Velké Opatovice, Svárov
U12516Z2;Obora, Hutě
U12911Z1;Malá Roudka
U12516Z1;Obora, Hutě
U12511Z2;Doubravice, žel.st.
U14133Z4;Popůvky, Vintrovna
U12912Z1;Malá Roudka, rozc.0.5
U12612Z2;Protivanov
U14160Z2;Troubsko, Veselka
U12923Z1;Velké Opatovice, Velká Roudka
U12841Z2;Prostřední Poříčí, host.u Dvořáků
U12782Z1;Horní Štěpánov, u rybníka
U12507Z2;Osiky, rozcestí
U12614Z2;Protivanov, hor.zast.
U1034Z2;Borovník
U13432Z2;Strhaře, Žleby, kamenolom
U12615Z2;Protivanov, pila
U13433Z2;Strhaře, Žleby, pila
U1302Z2;Křivánkovo náměstí
U12617Z2;Protivanov, tábor Metra
U13431Z2;Strhaře, rozcestí
U12729Z1;Letovice, Tyršova parkoviště
U1096Z2;Drdy
U12631Z1;Žďárná, horní zastávka
U13430Z2;Strhaře
U12786Z2;Letovice, Babolky
U1802Z2;Žebětínský rybník
U12626Z2;Valchov, rozc.
U13337Z3;Vohančice
U12915Z2;Roubanina, Roubanská
U1550Z2;Ruda
U12602Z2;Benešov, Pavlov
U13309Z1;Lomnička, u Hamru
U12917Z1;Slatina, náves
U1102Z4;Ečerova
U12603Z1;Benešov, Pavlov, Dvůr
U13309Z2;Lomnička, u Hamru
U12930Z2;Březina, kaple
U1461Z4;Ondrouškova
U12607Z1;Buková, horní zastávka
U12419Z2;Bukovice, rozcestí 1.0
U12917Z3;Slatina, náves
U1771Z2;Wollmanova
U12606Z1;Buková
U12418Z2;Bukovice
U12915Z1;Roubanina, Roubanská
U1326Z4;Laštůvkova
U12613Z1;Protivanov, dol.zast.
U13313Z1;Rohozec
U12707Z5;Letovice, náměstí
U1752Z2;Vondrákova
U12612Z1;Protivanov
U13335Z1;Unín
U12736Z5;Letovice, železniční stanice
U1796Z6;Zoologická zahrada
U13733Z81;Bystřice nad Pern., Domanín, rozcestí
U13734Z81;Bystřice nad Pern., Domanín, U Šejnohů
U13304Z1;Hluboké Dvory
U12612Z3;Protivanov
U13732Z81;Bystřice nad Pern., Domanín, Jednota
U13117Z1;Kuřim, škola Jungmannova
U12747Z2;Skrchov, rozc.II
U12700Z3;Horní Štěpánov, Nové Sady
U12831Z2;Horní Poříčí
U13335Z2;Unín
U12613Z2;Protivanov, dol.zast.
U13731Z81;Bystřice nad Pern., Domanín
U13444Z1;Deblín, myslivna
U13313Z2;Rohozec
U12830Z1;Bohuňov, náves
U12820Z2;Stvolová
U12787Z2;Horní Štěpánov, rozcestí Skřípov
U12606Z2;Buková
U13731Z82;Bystřice nad Pern., Domanín
U13457Z1;Svatoslav, hájenka
U13324Z2;Tišnov, Jamné
U12830Z2;Bohuňov, náves
U12818Z2;Rozhraní, Vilémov
U12850Z2;Úsobrno, nové domy
U12607Z2;Buková, horní zastávka
U13732Z82;Bystřice nad Pern., Domanín, Jednota
U13458Z1;Svatoslav, horní konec
U13322Z2;Tišnov, Hájek, rozcestí
U12831Z1;Horní Poříčí
U12819Z1;Rozhraní, železniční zastávka
U12931Z1;Jaroměřice, Nový Dvůr
U12603Z2;Benešov, Pavlov, Dvůr
U13734Z82;Bystřice nad Pern., Domanín, U Šejnohů
U13459Z2;Svatoslav, obecní úřad
U13321Z2;Tišnov, Hájek, Stanovisko rozcestí
U12841Z1;Prostřední Poříčí, host.u Dvořáků
U12808Z2;Brněnec, Chrastová Lhota
U12932Z1;Jaroměřice, Nadevsí
U12602Z1;Benešov, Pavlov
U13733Z82;Bystřice nad Pern., Domanín, rozcestí
U13458Z2;Svatoslav, horní konec
U13352Z1;Tišnov, Nový hřbitov
U12840Z1;Prostřední Poříčí
U12809Z2;Brněnec, Mor.Chrastová, pošta
U12905Z1;Jaroměřice, náves
U12604Z1;Benešov, škola
U13736Z82;Bystřice nad Pern., Domanínek, rozcestí
U13457Z2;Svatoslav, hájenka
U12837Z1;Křetín, škola
U13342Z1;Železné, u Vitaru
U12631Z2;Žďárná, horní zastávka
U12907Z1;Jaroměřice, hřiště
U13735Z83;Bystřice nad Pern., Domanínek
U12804Z2;Brněnec, Mor.Chrastová, žel.st.
U13207Z2;Drásov, Siemens
U12910Z1;Jevíčko, hřiště SK
U13341Z1;Železné, obec
U12617Z1;Protivanov, tábor Metra
U12835Z1;Křetín
U13725Z82;Bystřice nad Pern., sídliště II
U12852Z1;Brněnec, prodejna
U13204Z4;Čebín, sídliště
U12524Z6;Lysice, pohostinství
U13321Z1;Tišnov, Hájek, Stanovisko rozcestí
U12615Z1;Protivanov, pila
U12756Z1;Vranová, rozc.0.2
U13739Z81;Bystřice nad Pern., Výrobní
U12853Z1;Brněnec, mlýn
U13201Z51;Čebín, náměstí
U13101Z2;Česká, Hlavní
U13534Z1;Doubravník, Štěpnice
U13322Z1;Tišnov, Hájek, rozcestí
U12614Z1;Protivanov, hor.zast.
U12757Z2;Vranová, samota
U13716Z81;Bystřice nad Pern., gymnázium
U12936Z1;Březová nad Svitavou, železniční stanice
U13334Z3;Tišnov, železniční stanice
U13105Z2;Česká, Nádavky
U13531Z1;Černvír
U13324Z1;Tišnov, Jamné
U12636Z2;Boskovice, Boženy Němcové
U12723Z1;Letovice, přehrada
U13718Z81;Bystřice nad Pern., kotelna
U12934Z1;Březová nad Svitavou, stolárna
U13301Z1;Březina
U1351Z1;Mácova
U13304Z2;Hluboké Dvory
U13525Z3;Nedvědice, rozcestí Sejřek
U12929Z2;Slatina, rozc.II
U12721Z1;Letovice, papírny
U13719Z82;Bystřice nad Pern., kulturní dům
U12935Z1;Březová nad Svitavou, náměstí
U13303Z1;Heroltice, rozcestí
U1280Z1;Kouty
U12418Z1;Bukovice
U13524Z1;Nedvědice, u zdravotního střediska
U13533Z1;Nedvědice, Pernštejn, u mostku
U13535Z1;Nedvědice, Pernštejn, hrad
U13626Z1;Býšovec, Smrček
U13627Z1;Býšovec
U13628Z1;Věchnov, rozcestí lom
U13629Z1;Věchnov, u rybníka
U13630Z1;Bystřice nad Pern., rozcestí Věchnov
U13724Z1;Bystřice nad Pern., sídliště I
U13726Z1;Bystřice nad Pern., u mostu
U13742Z51;Bystřice nad Pern., aut. nádr.
U13740Z2;Bystřice nad Pern., Novoměstská
U13507Z2;Drahonín
U13508Z2;Olší
U13509Z2;Olší, Klokočí, rozcestí
U13510Z2;Olší, Litava
U13424Z2;Pernštejnské Jestřabí, rozcestí
U13423Z2;Pernštejnské Jestřabí, Jilmoví, rozcestí
U13413Z2;Kaly
U13414Z2;Kaly, Zahrada, rozcestí
U13334Z7;Tišnov, železniční stanice
U13414Z1;Kaly, Zahrada, rozcestí
U13413Z1;Kaly
U13423Z1;Pernštejnské Jestřabí, Jilmoví, rozcestí
U13424Z1;Pernštejnské Jestřabí, rozcestí
U13510Z1;Olší, Litava
U13509Z1;Olší, Klokočí, rozcestí
U13508Z1;Olší
U13526Z1;Sejřek, Bor, rozcestí 1,5 km
U13425Z2;Řikonín, železniční stanice
U13507Z1;Drahonín
U13508Z11;Olší
U13527Z1;Sejřek, Bor
U13526Z2;Sejřek, Bor, rozcestí 1,5 km
U13528Z1;Sejřek, zbrojnice
U13529Z1;Sejřek, Mansberk
U13530Z1;Sejřek, u dvora
U13525Z1;Nedvědice, rozcestí Sejřek
U13523Z1;Nedvědice, škola
U13522Z1;Nedvědice, náměstí
U13520Z10;Nedvědice, železniční stanice
U13520Z11;Nedvědice, železniční stanice
U13522Z2;Nedvědice, náměstí
U13523Z2;Nedvědice, škola
U13525Z2;Nedvědice, rozcestí Sejřek
U13530Z2;Sejřek, u dvora
U13529Z2;Sejřek, Mansberk
U13528Z2;Sejřek, zbrojnice
U13527Z2;Sejřek, Bor
U13508Z12;Olší
U13443Z1;Žďárec, Ostrov
U13513Z2;Rozseč
U13515Z1;Vidonín, rozcestí
U13521Z2;Rojetín
U13512Z2;Rojetín, rozcestí
U13518Z2;Žďárec, u kostela
U13443Z2;Žďárec, Ostrov
U13425Z1;Řikonín, železniční stanice
U13518Z1;Žďárec, u kostela
U13512Z1;Rojetín, rozcestí
U13515Z2;Vidonín, rozcestí
U13602Z2;Milešín
U13601Z2;Heřmanov
U13603Z2;Nová Ves
U13604Z2;Radňoves
U13514Z2;Vidonín
U13515Z4;Vidonín, rozcestí
U13521Z1;Rojetín
U13513Z1;Rozseč
U13515Z3;Vidonín, rozcestí
U13514Z1;Vidonín
U13604Z1;Radňoves
U13603Z1;Nová Ves
U13601Z1;Heřmanov
U13602Z1;Milešín
U13729Z81;Bystřice nad Pern., zahradnictví
U13730Z81;Bystřice nad Pern., Bratrušín
U13728Z81;Bystřice nad Pern., Voldán
U13722Z81;Bystřice nad Pern., poliklinika
U13717Z81;Bystřice nad Pern., hřbitov
U13725Z81;Bystřice nad Pern., sídliště II
U13723Z81;Bystřice nad Pern., Rovinky
U13714Z81;Bystřice nad Pern., Černý vršek
U13735Z81;Bystřice nad Pern., Domanínek
U13735Z82;Bystřice nad Pern., Domanínek
U13723Z82;Bystřice nad Pern., Rovinky
U13715Z82;Bystřice nad Pern., DPS
U13717Z82;Bystřice nad Pern., hřbitov
U13721Z82;Bystřice nad Pern., Masarykovo náměstí
U13720Z82;Bystřice nad Pern., lihovar
U13716Z82;Bystřice nad Pern., gymnázium
U13727Z82;Bystřice nad Pern., u závodu
U13701Z82;Bystřice nad Pern., železniční stanice
U13701Z81;Bystřice nad Pern., železniční stanice
U13727Z81;Bystřice nad Pern., u závodu
U13724Z81;Bystřice nad Pern., sídliště I
U13726Z81;Bystřice nad Pern., u mostu
U12707Z16;Letovice, náměstí
U12935Z2;Březová nad Svitavou, náměstí
U13715Z81;Bystřice nad Pern., DPS
U13313Z4;Rohozec
U13337Z4;Vohančice
U12939Z1;Slatina, u hasičárny
U13740Z82;Bystřice nad Pern., Novoměstská
U13313Z3;Rohozec
U12934Z2;Březová nad Svitavou, stolárna
U12928Z2;Slatina, rozcestí
U14306Z51;Lesní Hluboké
U13468Z2;Dolní Loučky, orlovna
U12936Z2;Březová nad Svitavou, železniční stanice
U12916Z1;Slatina, Na Červené
U12716Z1;Letovice, Letostroj I
U1526Z1;Příjezdová
U12853Z2;Brněnec, mlýn
U12914Z1;Roubanina
U1672Z1;Tranzitní plynovod
U12736Z21;Letovice, železniční stanice
U13412Z1;Horní Loučky, obecní úřad
U12903Z1;Horní Smržov, Jednota
U13302Z1;Heroltice
U1063Z2;Černohorská
U14107Z1;Troubsko, Kovopodnik
U12728Z1;Letovice, Tylex jídelna
U12852Z2;Brněnec, prodejna
U13427Z2;Skryje, Arka a.s.
U12902Z1;Horní Smržov
U13303Z3;Heroltice, rozcestí
U1085Z2;Díly
U14107Z2;Troubsko, Kovopodnik
U12635Z4;Boskovice, aut.st.
U12804Z1;Brněnec, Mor.Chrastová, žel.st.
U13428Z1;Skryje, Boudy
U12813Z1;Deštná
U13337Z1;Vohančice
U1812Z2;Žilkova
U1672Z2;Tranzitní plynovod
U12626Z1;Valchov, rozc.
U12809Z1;Brněnec, Mor.Chrastová, pošta
U13426Z1;Skryje
U12814Z1;Deštná, Rumberk
U13329Z1;Tišnov, Pejškov
U1553Z4;Řečkovice
U14133Z1;Popůvky, Vintrovna
U12808Z1;Brněnec, Chrastová Lhota
U12816Z1;Letovice, Dolní Smržov, Jednota
U12627Z1;Velenov
U13426Z2;Skryje
U1457Z2;Olšanského
U13329Z2;Tišnov, Pejškov
U14112Z1;Omice, Kývalka, spojovací
U13337Z2;Vohančice
U12815Z1;Letovice, Dolní Smržov
U12819Z2;Rozhraní, železniční zastávka
U1376Z2;Medlánky
U13428Z2;Skryje, Boudy
U12627Z2;Velenov
U14123Z1;Ostrovačice, Automotodrom
U13302Z2;Heroltice
U12740Z1;Skrchov, točna
U12818Z1;Rozhraní, Vilémov
U1377Z2;Medlánky, škola
U13427Z1;Skryje, Arka a.s.
U12728Z2;Letovice, Tylex jídelna
U14131Z1;Ostrovačice, hájenka Na Šípu
U13303Z2;Heroltice, rozcestí
U12708Z1;Letovice, Borová
U12820Z1;Stvolová
U1756Z4;Vozovna Medlánky
U13412Z2;Horní Loučky, obecní úřad
U12656Z2;Boskovice, STS
U14130Z1;Brno, Tribuna B
U13301Z2;Březina
U12717Z1;Letovice, Letostroj II
U12746Z1;Skrchov, rozc.I
U1683Z4;Tylova
U13468Z1;Dolní Loučky, orlovna
U12774Z1;Rozseč nad Kunštátem, Horničí
U14129Z1;Brno, Masarykův okruh
U13459Z1;Svatoslav, obecní úřad
U12710Z1;Letovice, Havírna rozcestí
U12724Z1;Letovice, Slatinka
U1566Z4;Semilasso
U13411Z1;Dolní Loučky, železniční stanice
U12776Z1;Rozsíčka
U14130Z2;Brno, Tribuna B
U13444Z2;Deblín, myslivna
U12736Z14;Letovice, železniční stanice
U12736Z15;Letovice, železniční stanice
